pr_url,complexity,developer,date,team,merged_at,created_at,lines_added,lines_deleted,explanation
https://github.com/RiveryIO/rivery_commons/pull/1187,3,nvgoldin,2025-08-31,Core,2025-08-31T15:09:38Z,2025-08-31T12:47:01Z,52,10,Adds a simple timeout parameter (default 3s) to four existing metric-sending methods and includes a focused test for timeout behavior; straightforward parameter threading with minimal logic changes.
https://github.com/RiveryIO/rivery_back/pull/11664,3,orhss,2025-08-31,Core,2025-08-31T15:58:57Z,2025-07-16T10:26:53Z,11,3,"Localized change adding recipe_id parameter threading through two Python files; involves importing a constant, extracting it from config, passing it to multiple task definitions, and conditionally using it in an assertion and function call; straightforward parameter plumbing with minimal logic changes."
https://github.com/RiveryIO/rivery_back/pull/11870,5,OmerMordechai1,2025-08-31,Integration,2025-08-31T17:26:53Z,2025-08-31T12:39:35Z,116,4,"Implements a focused data correlation fix across API, feeder, and test layers; adds a new helper method to detect and correct mismatched page_id/from.id in Facebook posts with ID reformatting and token lookup logic, plus comprehensive test coverage for edge cases; moderate complexity due to the non-trivial mapping logic and multi-layer integration but contained within a single domain."
https://github.com/RiveryIO/rivery_back/pull/11869,5,RonKlar90,2025-08-31,Integration,2025-08-31T20:48:41Z,2025-08-31T12:23:38Z,116,9,"Adds non-trivial data correction logic for Facebook posts with mismatched page IDs, including filtering, ID reformatting, and access token mapping across multiple modules (API, feeder, tests), plus removes HubSpot validation and adjusts field defaults; moderate scope with clear business logic but contained within existing patterns."
https://github.com/RiveryIO/rivery-api-service/pull/2363,3,Inara-Rivery,2025-09-01,FullStack,2025-09-01T06:01:52Z,2025-08-26T07:49:03Z,40,4,"Adds three new pull request input schema classes (S3, GCS, Azure Blob buckets) following existing patterns, plus minor conditional logic updates in two helper functions to handle storage targets; straightforward extension with no complex business logic."
https://github.com/RiveryIO/rivery_back/pull/11874,1,nvgoldin,2025-09-01,Core,2025-09-01T06:34:49Z,2025-08-31T21:08:39Z,1,1,Single-line dependency version bump in requirements.txt from 0.26.256 to 0.26.260; trivial change with no code logic or structural modifications.
https://github.com/RiveryIO/react_rivery/pull/2341,4,Inara-Rivery,2025-09-01,FullStack,2025-09-01T08:05:44Z,2025-08-26T08:09:57Z,64,23,"Refactors bucket selection across multiple target components (S3, GCS, Blob) by extracting form API usage to useFormContext, adds GCS target type enum, and extends metadata caching; straightforward pattern-based changes with some prop threading and default value handling but limited conceptual depth."
https://github.com/RiveryIO/kubernetes/pull/1054,1,shiran1989,2025-09-01,FullStack,2025-09-01T08:22:00Z,2025-09-01T07:19:02Z,1,1,Single-line configuration change adding one URL to CORS allowed origins list in a YAML deployment file; trivial change with no logic or testing required.
https://github.com/RiveryIO/kubernetes/pull/1055,1,shiran1989,2025-09-01,FullStack,2025-09-01T08:36:58Z,2025-09-01T08:32:12Z,1,1,Single-line configuration change adding one wildcard domain to CORS allowed origins list in a YAML deployment file; trivial implementation with no logic or testing required.
https://github.com/RiveryIO/rivery_back/pull/11857,4,OronW,2025-09-01,Core,2025-09-01T08:50:01Z,2025-08-25T15:52:18Z,70,15,"Localized enhancement to variable injection logic in connector executor feeder; adds external variable prefix handling with fallback search logic, comprehensive logging, and minor config change; straightforward control flow with clear conditionals but requires understanding variable resolution patterns across multiple sources."
https://github.com/RiveryIO/rivery_back/pull/11851,4,Srivasu-Boomi,2025-09-01,Ninja,2025-09-01T08:59:11Z,2025-08-25T04:33:15Z,326,7,"Refactors error logging in Google Ads API to batch errors instead of immediate logging, adds customer ID extraction from URLs, and includes comprehensive test coverage (5 test functions with multiple scenarios); straightforward logic changes with pattern-based implementation but requires careful handling of error classification and testing edge cases."
https://github.com/RiveryIO/rivery-terraform/pull/417,1,alonalmog82,2025-09-01,Devops,2025-09-01T09:16:29Z,2025-09-01T09:14:14Z,8,0,"Single DNS CNAME record addition in a Terraform config file; straightforward infrastructure change with no logic, testing, or cross-cutting concerns."
https://github.com/RiveryIO/rivery_back/pull/11871,5,orhss,2025-09-01,Core,2025-09-01T09:22:21Z,2025-08-31T15:59:22Z,78,17,"Moderate refactor across 4 Python files adding external variable handling with prefix logic, enhanced logging throughout variable resolution flow, and recipe_id parameter threading; involves non-trivial conditional logic for variable name resolution and fallback search but follows existing patterns within a focused domain."
https://github.com/RiveryIO/rivery_back/pull/11819,5,Amichai-B,2025-09-01,Integration,2025-09-01T09:30:58Z,2025-08-20T06:35:17Z,176,25,"Adds account filtering logic for Taboola API with new filter mapping, extraction methods, and conditional account retrieval; includes refactoring auth headers to property and comprehensive test coverage across multiple scenarios; moderate complexity from new filtering workflow and multiple helper methods but follows existing patterns."
https://github.com/RiveryIO/rivery_back/pull/11875,6,Srivasu-Boomi,2025-09-01,Ninja,2025-09-01T10:16:30Z,2025-09-01T09:02:09Z,502,32,"Moderate complexity involving error handling refactoring across Google Ads API (batch logging, customer ID extraction, error classification) and Taboola API (filtered accounts feature with new filtering logic), plus comprehensive test coverage with multiple parameterized test cases; changes span multiple modules with non-trivial control flow but follow established patterns."
https://github.com/RiveryIO/rivery-connector-executor/pull/215,1,hadasdd,2025-09-01,Core,2025-09-01T10:22:16Z,2025-08-19T16:07:01Z,15,0,Single documentation file added with 15 lines and no code changes; trivial effort to create a deployment checklist document.
https://github.com/RiveryIO/rivery-llm-service/pull/211,2,hadasdd,2025-09-01,Core,2025-09-01T10:22:53Z,2025-08-20T11:42:24Z,34,0,"Adds a simple GitHub Actions workflow file with straightforward configuration to validate PR checklists; minimal logic, single YAML file, no custom code or tests required."
https://github.com/RiveryIO/rivery_front/pull/2924,2,shiran1989,2025-09-01,FullStack,2025-09-01T10:26:01Z,2025-09-01T10:24:57Z,1,1,Single-line fix correcting parenthesis placement in a ternary operator within an AngularJS ng-init expression; trivial logic change with no additional files or tests.
https://github.com/RiveryIO/rivery-connector-executor/pull/216,1,hadasdd,2025-09-01,Core,2025-09-01T10:27:09Z,2025-08-20T07:25:20Z,19,0,Adds a single GitHub Actions workflow file with straightforward configuration using an existing action to validate PR checklists; minimal logic and no custom code.
https://github.com/RiveryIO/react_rivery/pull/2347,3,Morzus90,2025-09-01,FullStack,2025-09-01T10:27:22Z,2025-09-01T08:53:37Z,174,90,Wraps existing UI buttons with tracking Tagger components and adds helper functions for tag generation; localized changes across 5 files with straightforward logic and no new business workflows or complex interactions.
https://github.com/RiveryIO/rivery_back/pull/11873,3,OmerBor,2025-09-01,Core,2025-09-01T10:40:54Z,2025-08-31T17:03:24Z,30,7,"Repetitive, localized change across 8 feeder files adding the same 3-line pattern to merge columns_modifications_from_source into table_changed_cols; straightforward logic with no new abstractions or complex workflows."
https://github.com/RiveryIO/rivery-connector-framework/pull/265,2,hadasdd,2025-09-01,Core,2025-09-01T10:45:02Z,2025-08-20T11:39:21Z,34,0,"Adds a simple GitHub Actions workflow file with straightforward configuration to validate PR checklists; minimal logic, single YAML file, no custom code or complex interactions."
https://github.com/RiveryIO/rivery-fire-service/pull/70,1,nvgoldin,2025-09-01,Core,2025-09-01T11:20:29Z,2025-08-31T21:09:34Z,2,2,"Simple dependency version bumps in requirements.txt (boto3 and rivery_commons); no code changes, logic modifications, or tests required."
https://github.com/RiveryIO/rivery-llm-service/pull/213,7,hadasdd,2025-09-01,Core,2025-09-01T11:31:08Z,2025-08-28T09:08:35Z,1749,291,"Implements comprehensive OAuth2 authentication support across multiple grant types (client_credentials, refresh_token, authorization_code) with new models, extensive prompt engineering updates, builder functions for authentication inputs, and a large golden dataset CSV update; involves non-trivial domain logic, multiple abstraction layers, and detailed field mappings but follows established patterns."
https://github.com/RiveryIO/terraform-customers-vpn/pull/164,2,devops-rivery,2025-09-01,Devops,2025-09-01T15:25:02Z,2025-08-31T06:33:53Z,23,0,"Single new Terraform config file instantiating an existing module with straightforward customer-specific parameters (region, account IDs, service name) and output declaration; no custom logic or algorithmic work, just configuration."
https://github.com/RiveryIO/rivery_back/pull/11877,4,nvgoldin,2025-09-02,Core,2025-09-02T04:14:50Z,2025-09-01T13:07:19Z,79,44,"Refactors error handling patterns in Redshift/S3 dataframe operations by generalizing regex patterns and consolidating error handlers; changes are localized to exception handling logic across 6 Python files with corresponding test updates, involving straightforward pattern matching adjustments and error message improvements rather than complex business logic."
https://github.com/RiveryIO/rivery_back/pull/11872,3,OmerBor,2025-09-02,Core,2025-09-02T05:29:11Z,2025-08-31T17:02:38Z,8,2,Localized change in two feeder files adding simple logic to merge column modifications from source using a recursive update; straightforward conditional and dictionary operations with minimal scope.
https://github.com/RiveryIO/rivery_back/pull/11876,3,OmerBor,2025-09-02,Core,2025-09-02T05:29:39Z,2025-09-01T10:46:36Z,11,24,"Localized refactoring in two Python files: adds configurable date patterns with fallback defaults, simplifies error deduplication logic, and cleans up entity config handling; straightforward changes with minimal new logic."
https://github.com/RiveryIO/rivery-api-service/pull/2365,1,shiran1989,2025-09-02,FullStack,2025-09-02T05:58:02Z,2025-09-01T09:56:43Z,10,10,"Simple string replacement across documentation and metadata constants in a single file; no logic changes, purely cosmetic rebranding from 'Rivery' to 'Boomi Data Integration'."
https://github.com/RiveryIO/react_rivery/pull/2348,1,Inara-Rivery,2025-09-02,FullStack,2025-09-02T06:05:22Z,2025-09-01T11:11:31Z,1,0,"Single-line addition to an existing array of target types, enabling Postgres for Blueprint; trivial change with no logic or testing complexity."
https://github.com/RiveryIO/go-mysql/pull/26,6,eitamring,2025-09-02,CDC,2025-09-02T06:14:03Z,2025-09-01T07:17:19Z,100,127,"Refactors character encoding and string decoding logic across multiple files with non-trivial changes to SQL query generation, removal of complex byte manipulation function, and comprehensive test updates covering various encoding edge cases; moderate complexity from understanding charset handling and ensuring correctness across Latin1/UTF-8 boundary conditions."
https://github.com/RiveryIO/rivery_back/pull/11878,1,OmerBor,2025-09-02,Core,2025-09-02T06:57:09Z,2025-09-02T06:41:21Z,2,2,"Trivial change: increases two constant values (batch and data limits) by 10x in a single file; no logic, control flow, or testing changes required."
https://github.com/RiveryIO/rivery-cdc/pull/400,2,eitamring,2025-09-02,CDC,2025-09-02T07:17:13Z,2025-09-02T06:18:13Z,1,1,"Single-line dependency version bump in go.mod from v1.5.19 to v1.6.20; minimal change with no custom code or logic added, likely addressing a charset parsing issue in the upstream library."
https://github.com/RiveryIO/kubernetes/pull/1057,1,kubernetes-repo-update-bot[bot],2025-09-02,Bots,2025-09-02T07:31:46Z,2025-09-02T07:31:45Z,1,1,Single-line version bump in a Kubernetes configmap; trivial change updating a Docker image version string with no logic or structural modifications.
https://github.com/RiveryIO/rivery_front/pull/2916,4,shiran1989,2025-09-02,FullStack,2025-09-02T07:41:43Z,2025-08-25T10:19:05Z,70,52,"Localized UI logic changes across a few AngularJS files to handle optional column checkbox state, with added conditional rendering logic and filter guards; most changes are template string adjustments and simple boolean checks, plus unrelated CSS animation parameter tweaks."
https://github.com/RiveryIO/rivery-api-service/pull/2367,4,Inara-Rivery,2025-09-02,FullStack,2025-09-02T10:07:01Z,2025-09-02T08:24:31Z,95,11,Localized bugfix adding default S3 target type/ID fallback in helper logic plus comprehensive test updates across multiple datasource scenarios; straightforward conditional logic but thorough test coverage expansion.
https://github.com/RiveryIO/rivery-terraform/pull/418,2,EdenReuveniRivery,2025-09-02,Devops,2025-09-02T10:22:20Z,2025-09-02T10:19:46Z,6,2,"Simple Terragrunt config path update in two QA environment files to point blocked_accounts_table dependency to shared resources instead of local path, plus explanatory comments; minimal logic change."
https://github.com/RiveryIO/react_rivery/pull/2349,2,Inara-Rivery,2025-09-02,FullStack,2025-09-02T10:25:25Z,2025-09-02T10:01:05Z,3,15,Removes unused imports in one file and replaces a manual Input field with an existing BucketSelect component in another; straightforward UI refactor with minimal logic changes.
https://github.com/RiveryIO/kubernetes/pull/1058,1,kubernetes-repo-update-bot[bot],2025-09-02,Bots,2025-09-02T10:44:49Z,2025-09-02T10:44:48Z,1,1,Single-line version bump in a config file; trivial change with no logic or structural modifications.
https://github.com/RiveryIO/kubernetes/pull/1059,1,kubernetes-repo-update-bot[bot],2025-09-02,Bots,2025-09-02T11:23:11Z,2025-09-02T11:23:09Z,1,1,Single-line version bump in a Kubernetes configmap; trivial change updating one Docker image version string with no logic or structural modifications.
https://github.com/RiveryIO/rivery-llm-service/pull/217,6,hadasdd,2025-09-02,Core,2025-09-02T11:56:22Z,2025-09-02T11:49:14Z,928,413,"Adds OAuth2 authentication support across multiple grant types (client_credentials, refresh_token, authorization_code) with new models, refactored authentication builders, and extensive prompt/example updates; moderate scope with non-trivial OAuth2 logic and mappings but follows existing patterns."
https://github.com/RiveryIO/rivery-llm-service/pull/216,2,hadasdd,2025-09-02,Core,2025-09-02T12:06:37Z,2025-09-02T11:24:26Z,34,0,"Adds a simple GitHub Actions workflow file with straightforward configuration to validate PR checklists; minimal logic, single YAML file, no custom code or tests required."
https://github.com/RiveryIO/rivery_back/pull/11881,4,OmerBor,2025-09-02,Core,2025-09-02T12:11:05Z,2025-09-02T11:38:08Z,14,4,"Adds column modification tracking across two Python modules with straightforward logic: updates API version string, introduces a new field to track unchecked columns, and threads this metadata through task arguments and configuration; localized changes with clear data flow but requires understanding of the feeder/task pipeline."
https://github.com/RiveryIO/rivery-connector-framework/pull/266,2,hadasdd,2025-09-02,Core,2025-09-02T12:32:37Z,2025-09-02T10:35:27Z,19,0,"Simple GitHub Actions workflow fix adding three straightforward steps (checkout, fetch PR body via gh CLI, debug output) to an existing checklist job; minimal logic and standard CI patterns."
https://github.com/RiveryIO/rivery-connector-executor/pull/218,2,hadasdd,2025-09-02,Core,2025-09-02T12:32:58Z,2025-09-02T10:37:48Z,19,0,"Adds three straightforward GitHub Actions workflow steps (checkout, fetch PR body via gh CLI, debug output) to fix a checklist validation issue; minimal logic and localized to a single YAML config file."
https://github.com/RiveryIO/rivery-llm-service/pull/215,2,hadasdd,2025-09-02,Core,2025-09-02T12:33:17Z,2025-09-02T10:57:07Z,20,1,"Minor changes: adds GitHub Actions workflow steps to debug PR body retrieval and fixes a trivial typo in a prompt comment (OAuth2 -> OAuth); localized, straightforward additions with no business logic."
https://github.com/RiveryIO/rivery_back/pull/11882,2,OmerBor,2025-09-02,Core,2025-09-02T13:54:55Z,2025-09-02T13:34:53Z,6,3,Simple parameter threading through two functions to add interval_chunk_options to increment column dictionaries; localized change in a single file with straightforward dict merging logic.
https://github.com/RiveryIO/rivery-terraform/pull/419,1,Alonreznik,2025-09-02,Devops,2025-09-02T14:00:02Z,2025-09-02T11:23:11Z,4,2,"Trivial IAM policy fix adding a single wildcard S3 action permission across two identical Terragrunt config files; no logic changes, just expanding existing permission set."
https://github.com/RiveryIO/rivery-terraform/pull/420,4,EdenReuveniRivery,2025-09-02,Devops,2025-09-02T14:30:15Z,2025-09-02T13:51:36Z,133,4,"Adds a new KMS key resource with standard policy configuration and wires it into existing IAM policy dependencies; straightforward Terragrunt/IaC pattern with mostly boilerplate KMS policy JSON and dependency declarations, but requires understanding of resource relationships and proper IAM/KMS integration."
https://github.com/RiveryIO/terraform-customers-vpn/pull/166,3,alonalmog82,2025-09-02,Devops,2025-09-02T17:15:38Z,2025-09-02T17:12:49Z,104,96,"Primarily a refactoring to split one Terraform file into multiple files (providers.tf, reverseSSH.tf) with minimal logic changes; adds region-based tag name computation (computed_privatelink_tag) and bumps AWS provider version; straightforward reorganization with localized new logic."
https://github.com/RiveryIO/rivery_back/pull/11813,6,Srivasu-Boomi,2025-09-03,Ninja,2025-09-03T04:23:42Z,2025-08-19T07:59:59Z,277,22,"Implements retry logic with exponential backoff for LinkedIn 401 token refresh errors, adds status code extraction from exceptions, modifies token refresh flow with sleep timing, and includes comprehensive test coverage across multiple retry scenarios; moderate complexity due to error handling orchestration and state management across authentication flows."
https://github.com/RiveryIO/rivery_back/pull/11883,2,aaronabv,2025-09-03,CDC,2025-09-03T05:45:12Z,2025-09-02T17:39:11Z,36,3,"Expands a static list of MySQL reserved words in a config file and adds three straightforward test cases; minimal logic change, purely data-driven fix with simple validation."
https://github.com/RiveryIO/rivery_back/pull/11886,2,OhadPerryBoomi,2025-09-03,Core,2025-09-03T07:54:19Z,2025-09-03T07:21:36Z,7,2,Localized changes in a single file: adds a simple conditional error message enhancement and comments out a data limit check; minimal logic and straightforward implementation.
https://github.com/RiveryIO/rivery_back/pull/11884,6,Srivasu-Boomi,2025-09-03,Ninja,2025-09-03T08:21:13Z,2025-09-03T04:38:31Z,277,22,"Implements retry logic with exponential backoff for LinkedIn API 401 errors, including token refresh mechanism, status code extraction, and comprehensive test coverage across multiple retry scenarios; moderate complexity due to error handling orchestration, decorator usage, and extensive parametrized testing but follows established patterns."
https://github.com/RiveryIO/react_rivery/pull/2346,2,Inara-Rivery,2025-09-03,FullStack,2025-09-03T08:24:08Z,2025-08-31T06:43:58Z,4,6,"Minimal changes across 3 TypeScript files: removes unused imports in one file, adds merge method configuration for Azure SQL target by importing helper and passing it as prop, and extends merge method mapping with two new options; straightforward feature enablement with no new logic or algorithms."
https://github.com/RiveryIO/rivery_back/pull/11888,2,OmerBor,2025-09-03,Core,2025-09-03T08:36:18Z,2025-09-03T08:29:46Z,11,57,Removes a hardcoded list of ~40 fields to ignore and simplifies two conditional checks by eliminating the ignore-list filtering; straightforward deletion with minimal logic changes in a single file.
https://github.com/RiveryIO/react_rivery/pull/2351,3,Inara-Rivery,2025-09-03,FullStack,2025-09-03T10:29:34Z,2025-09-03T10:25:54Z,30,36,"Localized bugfix across three similar React components, inverting a boolean flag (preferCachedData to poll) to fix refresh behavior; straightforward parameter renaming and logic flip with minimal conceptual difficulty."
https://github.com/RiveryIO/rivery-api-service/pull/2368,2,Inara-Rivery,2025-09-03,FullStack,2025-09-03T10:32:44Z,2025-09-03T06:10:26Z,2,1,"Trivial change adding Athena target support by importing AthenaTargetSettings and registering it in a mapping dictionary; single file, two lines added, straightforward enum-to-class mapping following existing pattern."
https://github.com/RiveryIO/rivery_back/pull/11880,7,Amichai-B,2025-09-03,Integration,2025-09-03T11:07:12Z,2025-09-02T09:52:29Z,285,3,"Implements memory-efficient streaming for large Jira API responses with file-based chunking, pagination handling, recursive object transformation, and comprehensive test coverage across multiple edge cases; involves non-trivial control flow changes, new abstractions for streaming/chunking, and careful memory management patterns."
https://github.com/RiveryIO/rivery_back/pull/11889,2,shristiguptaa,2025-09-03,CDC,2025-09-03T11:11:20Z,2025-09-03T10:55:21Z,8,1,Bumps base Docker image version and adds simple logging for ODBC driver info in a single connection method; minimal logic with straightforward error handling.
https://github.com/RiveryIO/rivery_back/pull/11891,4,OmerBor,2025-09-03,Core,2025-09-03T12:11:40Z,2025-09-03T11:59:40Z,11,5,"Localized bugfix across three Python files addressing date filter patterns and chunking logic; involves parameter passing corrections, variable renaming to avoid shadowing, and a simple fallback for file_interval configuration; straightforward logic changes with clear intent but touches multiple related components."
https://github.com/RiveryIO/rivery-api-service/pull/2357,6,OronW,2025-09-03,Core,2025-09-03T12:23:47Z,2025-08-21T13:12:57Z,829,5,"Implements external variable injection feature across multiple modules (endpoint, helper, utils) with regex-based filtering, YAML manipulation, and comprehensive test coverage; moderate complexity due to multi-stage logic (filtering, injection, validation) and cross-cutting changes, but follows existing patterns."
https://github.com/RiveryIO/kubernetes/pull/1061,1,kubernetes-repo-update-bot[bot],2025-09-03,Bots,2025-09-03T14:48:55Z,2025-09-03T14:48:54Z,1,1,Single-line version bump in a Kubernetes configmap; trivial change updating a Docker image version string with no logic or structural modifications.
https://github.com/RiveryIO/rivery_back/pull/11892,2,Srivasu-Boomi,2025-09-04,Ninja,2025-09-04T06:35:56Z,2025-09-04T04:46:11Z,14,19,"Removes a feature flag check from LinkedIn token refresh logic across 3 files; straightforward conditional removal with minor test updates, no new logic or complex refactoring."
https://github.com/RiveryIO/rivery_back/pull/11879,3,OmerBor,2025-09-04,Core,2025-09-04T06:48:29Z,2025-09-02T07:28:49Z,19,1,Adds a new JSON_OBJECT type mapping constant and a simple recursive helper function to replace JSON_OBJECT types with target-specific JSON types; localized to two files with straightforward logic and no tests included.
https://github.com/RiveryIO/rivery_commons/pull/1188,1,Inara-Rivery,2025-09-04,FullStack,2025-09-04T07:29:43Z,2025-09-03T15:33:31Z,2,1,"Trivial change adding a single enum value (GET_CONTAINERS) to an existing enum class plus version bump; no logic, tests, or additional integration required."
https://github.com/RiveryIO/oracle-logminer-parser/pull/127,7,Omri-Groen,2025-09-04,CDC,2025-09-04T08:06:08Z,2025-09-01T11:25:31Z,2792,256,"Introduces SCNSerial generation and primary key constraints across cache/logminer/parser layers with comprehensive test coverage; non-trivial ordering logic, schema migrations, and multi-layer integration but follows existing patterns."
https://github.com/RiveryIO/rivery-terraform/pull/421,3,EdenReuveniRivery,2025-09-04,Devops,2025-09-04T09:16:38Z,2025-09-02T14:38:08Z,819,138,"Refactors hardcoded DynamoDB ARNs to use Terragrunt dependency outputs across 8 environment files; repetitive pattern-based changes with new dependency blocks and mock outputs, but straightforward substitution logic without algorithmic complexity."
https://github.com/RiveryIO/rivery-cdc/pull/401,5,Omri-Groen,2025-09-04,CDC,2025-09-04T09:30:58Z,2025-09-03T11:41:16Z,156,6,"Adds conditional cache cleanup logic during Oracle CDC recovery with SCN-based deletion, includes SkipToSCN state management across multiple points in the consumer, and provides comprehensive unit tests with mocks covering multiple scenarios; moderate complexity from coordinating recovery state and testing edge cases."
https://github.com/RiveryIO/kubernetes/pull/1062,1,kubernetes-repo-update-bot[bot],2025-09-04,Bots,2025-09-04T09:40:22Z,2025-09-04T09:40:20Z,1,2,Single-line version bump in a YAML config file (v1.0.241 to v1.0.271) plus whitespace removal; trivial change with no logic or structural modifications.
https://github.com/RiveryIO/kubernetes/pull/1063,1,kubernetes-repo-update-bot[bot],2025-09-04,Bots,2025-09-04T09:40:45Z,2025-09-04T09:40:44Z,1,1,"Single-line version string update in a ConfigMap; trivial change with no logic, just bumping a Docker image version from v1.0.271-pprof.4 to v1.0.271."
https://github.com/RiveryIO/kubernetes/pull/1064,1,kubernetes-repo-update-bot[bot],2025-09-04,Bots,2025-09-04T09:43:19Z,2025-09-04T09:43:17Z,1,1,Single-line version bump in a YAML deployment config; trivial change with no logic or structural modifications.
https://github.com/RiveryIO/kubernetes/pull/1065,1,kubernetes-repo-update-bot[bot],2025-09-04,Bots,2025-09-04T09:43:45Z,2025-09-04T09:43:43Z,1,1,Single-line change updating a Docker image version from 'latest' to a pinned version in a YAML deployment config; trivial operational change with no logic or testing required.
https://github.com/RiveryIO/kubernetes/pull/1066,1,kubernetes-repo-update-bot[bot],2025-09-04,Bots,2025-09-04T09:44:15Z,2025-09-04T09:44:13Z,1,1,Single-line version bump in a Kubernetes configmap; trivial change updating a Docker image version string with no logic or structural modifications.
https://github.com/RiveryIO/kubernetes/pull/1067,1,kubernetes-repo-update-bot[bot],2025-09-04,Bots,2025-09-04T09:44:41Z,2025-09-04T09:44:39Z,1,1,Single-line version bump in a YAML config file changing one Docker image version string; trivial change with no logic or structural modifications.
https://github.com/RiveryIO/kubernetes/pull/1068,1,kubernetes-repo-update-bot[bot],2025-09-04,Bots,2025-09-04T09:44:54Z,2025-09-04T09:44:53Z,2,2,Single config file change updating one Docker image version string and adding a trailing newline; trivial operational update with no logic changes.
https://github.com/RiveryIO/kubernetes/pull/1069,1,kubernetes-repo-update-bot[bot],2025-09-04,Bots,2025-09-04T09:45:09Z,2025-09-04T09:45:07Z,1,1,Single-line version bump in a YAML config file changing one Docker image version string; trivial change with no logic or structural modifications.
https://github.com/RiveryIO/rivery_back/pull/11893,3,Amichai-B,2025-09-04,Integration,2025-09-04T10:45:48Z,2025-09-04T08:32:24Z,49,3,Localized refactor extracting base URL logic into a helper method with simple conditional branching for different credential types and domain patterns; straightforward logic with comprehensive parametrized tests covering edge cases.
https://github.com/RiveryIO/rivery_back/pull/11895,2,OmerBor,2025-09-04,Core,2025-09-04T10:52:58Z,2025-09-04T10:41:19Z,2,2,Trivial datetime formatting fix in a single method: replaces conditional string replacement with unconditional Z suffix appending; minimal logic change with no new abstractions or tests.
https://github.com/RiveryIO/rivery-terraform/pull/423,2,EdenReuveniRivery,2025-09-04,Devops,2025-09-04T11:23:16Z,2025-09-04T11:19:27Z,215,0,"Adds nearly identical Terragrunt IAM role configuration files across 5 environments; straightforward declarative infra-as-code with no custom logic, just environment-specific parameterization of existing modules."
https://github.com/RiveryIO/kubernetes/pull/1071,2,EdenReuveniRivery,2025-09-04,Devops,2025-09-04T12:00:57Z,2025-09-04T11:36:11Z,15,1,Simple Kubernetes configuration change adding service account YAML files to three prod overlays and updating one IAM role ARN; straightforward infra wiring with no logic or algorithmic complexity.
https://github.com/RiveryIO/rivery_back/pull/11896,2,pocha-vijaymohanreddy,2025-09-04,Ninja,2025-09-04T13:03:48Z,2025-09-04T10:58:05Z,7,7,Simple indentation fix moving increment_info logic out of a nested block and adding an is_multi condition check; localized change in a single file with minimal logic alteration.
https://github.com/RiveryIO/rivery-connector-framework/pull/260,6,OronW,2025-09-04,Core,2025-09-04T14:04:26Z,2025-08-13T13:27:08Z,1208,55,"Implements external variable injection with dot notation support across multiple modules (loop_step, validators, parsers, storage); adds non-trivial logic for nested property access, variable format detection, and external variable loading from storage; includes comprehensive test coverage (500+ lines) validating edge cases and integration scenarios; moderate complexity from orchestrating variable replacement flows and handling both single/double brace formats, but follows existing patterns."
https://github.com/RiveryIO/rivery-llm-service/pull/219,1,ghost,2025-09-04,Bots,2025-09-04T14:16:04Z,2025-09-04T14:06:30Z,1,1,"Single-line dependency version bump in requirements.txt from 0.18.1 to 0.20.0; no code changes, logic additions, or test modifications."
https://github.com/RiveryIO/rivery-connector-executor/pull/210,7,OronW,2025-09-04,Core,2025-09-04T14:17:38Z,2025-08-13T13:26:57Z,1457,22,"Implements a comprehensive external variable injection system with detection, parsing, metadata/storage creation, and data injection across multiple modules; includes extensive test coverage (935 lines) and non-trivial logic for case-insensitive lookups, JSON parsing, YAML manipulation, and integration with storage/connector layers."
https://github.com/RiveryIO/kubernetes/pull/1072,1,kubernetes-repo-update-bot[bot],2025-09-04,Bots,2025-09-04T22:52:04Z,2025-09-04T22:52:03Z,1,1,Single-line version bump in a Kubernetes configmap; trivial change updating a Docker image version string with no logic or structural modifications.
https://github.com/RiveryIO/oracle-logminer-parser/pull/128,6,Omri-Groen,2025-09-05,CDC,2025-09-05T15:41:16Z,2025-09-05T14:56:26Z,622,95,"Adds explicit transaction handling (BEGIN/COMMIT) to DeleteTransactionsBySCN with timeout context and rollback logic, plus extensive test coverage across 3 new test functions (600+ lines) reproducing production constraint violations and recovery scenarios; moderate complexity from transaction orchestration and comprehensive testing rather than algorithmic difficulty."
https://github.com/RiveryIO/rivery-cdc/pull/403,1,Omri-Groen,2025-09-05,CDC,2025-09-05T15:56:36Z,2025-09-05T15:43:50Z,3,3,Trivial dependency version bump from v1.0.81 to v1.0.82 in go.mod and go.sum with no code changes; purely mechanical update.
https://github.com/RiveryIO/kubernetes/pull/1073,1,kubernetes-repo-update-bot[bot],2025-09-05,Bots,2025-09-05T15:58:45Z,2025-09-05T15:58:43Z,1,1,Single-line version bump in a YAML deployment config; trivial change with no logic or structural modifications.
https://github.com/RiveryIO/kubernetes/pull/1070,1,orhss,2025-09-07,Core,2025-09-07T05:23:50Z,2025-09-04T10:15:42Z,6,0,Adds a single encrypted Slack webhook URL config key across 6 environment overlays; purely configuration with no logic changes.
https://github.com/RiveryIO/rivery-api-service/pull/2369,5,Inara-Rivery,2025-09-07,FullStack,2025-09-07T06:57:56Z,2025-09-03T15:45:18Z,197,24,"Adds Azure Blob Storage support across multiple modules (schemas, targets, columns, helpers) with new classes, enum mappings, and field refactoring (bucket_name vs container_name), plus comprehensive test coverage; moderate complexity from cross-cutting changes but follows established patterns for similar storage targets."
